condition,Cz_mean,Cz_median,Cz_max,Cz_min,Cz_ptp,Cz_std,Cz_skew,Cz_auc,Cz_kurtosis,Pz_mean,Pz_median,Pz_max,Pz_min,Pz_ptp,Pz_std,Pz_skew,Pz_auc,Pz_kurtosis,P7_mean,P7_median,P7_max,P7_min,P7_ptp,P7_std,P7_skew,P7_auc,P7_kurtosis,P8_mean,P8_median,P8_max,P8_min,P8_ptp,P8_std,P8_skew,P8_auc,P8_kurtosis,O1_mean,O1_median,O1_max,O1_min,O1_ptp,O1_std,O1_skew,O1_auc,O1_kurtosis,O2_mean,O2_median,O2_max,O2_min,O2_ptp,O2_std,O2_skew,O2_auc,O2_kurtosis,N250avg_mean,N250avg_median,N250avg_max,N250avg_min,N250avg_ptp,N250avg_std,N250avg_skew,N250avg_auc,N250avg_kurtosis,P300avg_mean,P300avg_median,P300avg_max,P300avg_min,P300avg_ptp,P300avg_std,P300avg_skew,P300avg_auc,P300avg_kurtosis
Fam,-44.30255910829846,-52.39147139945999,7.319747510337038,-78.11383693479002,85.43358444512705,32.42017595345557,0.4616634511471653,-4.452215065217148,1.5101603317708119,-17.474724888171085,-16.73254246270517,5.931219675403554,-39.768558053765446,45.699777729169,17.084944495069728,0.07368730268411723,-1.7436609954007778,1.3177378839079337,-6.070313931926508,-6.798913091188297,5.565994797507301,-17.430695152143016,22.996689949650317,5.902443208299779,0.25629184308294584,-0.6051625978198062,2.6103041593629683,2.9681720668314973,4.158250021646381,6.022399702487746,-4.12433291785419,10.146732620341936,3.120747172474966,-1.0133927981672444,0.3091712857715528,3.024706145877102,-51.2328048391562,-57.024155466933735,11.893623195646796,-87.33063441468403,99.22425761033082,27.397703451558503,0.6620129492811458,-5.18975509178299,2.607794731698525,130.1696704427531,130.5075056734495,244.75413374602795,-31.543760997010395,276.29789474303834,83.40346796562791,-0.2554416850514086,13.38736041791082,1.9254193557110306,18.95868093462547,17.71067178424346,67.05903786041745,-35.10735587042291,102.16639373084035,29.95609044949029,-0.08763242271364031,1.975403503519894,2.5420560981624063,-30.888641998234775,-34.56200693108258,6.625483592870296,-58.94119749427773,65.56668108714803,24.75256022426265,0.26767537691564125,-3.097938030308963,1.4139491078393727
Unf,14.701776168434522,14.355309758684598,21.517902496270835,11.243527296755929,10.274375199514907,2.8295625676088814,0.9127675611626861,1.469263784690928,3.235835016594813,-2.054021450703658,-2.171797291339317,-0.1603033012997912,-3.088338644374744,2.928035343074953,0.7860359928601203,1.1467053773258082,-0.20150800915270015,3.6515270540987257,-6.678950232806248,-6.776419240850373,-5.599970791081432,-7.839072168280836,2.239101377199404,0.6758656469039369,0.046548513351925246,-0.6661978874992012,1.9639573341666792,-0.7718401884805923,-0.7861912365569879,-0.42887916151812533,-1.172597762888472,0.7437186013703467,0.20992452460272346,-0.4672344362819811,-0.07652136569013382,2.4081084197011586,-42.00747417389021,-42.591393139446154,-37.33930134330876,-46.80057099903934,9.461269655730575,2.689644980662242,0.25987621764331437,-4.191415515031195,2.430226216920664,32.24778769296021,31.684165151091293,38.67568011628464,24.547700377297588,14.127979738987051,3.833801068741981,-0.14575047776306393,3.2289909066173683,2.80473862564266,-4.30261922555421,-4.617459616440556,-1.1731177949059202,-7.816135138227764,6.643017343321844,1.8523090552277208,-0.07664004576245136,-0.4262859654007902,2.4017576491077905,6.323877358865432,6.0917562336726405,10.678799597485522,4.077594326190592,6.60120527129493,1.8077992802345009,1.0297364692442472,0.6338778877691139,3.4436810353467693
Fam,78.66019908620868,70.18980977591127,134.00438183452934,35.82961289794184,98.1747689365875,33.98055618483956,0.41258961298844904,7.808025863679752,1.6345219591889828,31.227813801356554,31.698022212367505,45.193504774942994,15.444145901710726,29.749358873232268,10.75021358474192,-0.10352159204658597,3.113841670261514,1.5334833868013449,-9.797067737447552,-11.28931216953788,4.087081833858974,-21.383428247645497,25.47051008150447,7.223247719614778,0.27075811856791304,-1.0110405200006665,1.9446684912187915,-8.472663309406085,-8.574397270422196,-5.0966773414984345,-11.125552191515453,6.028874850017019,1.9327359771335557,0.3015770162412237,-0.8541119304972964,2.030231416723098,4.280788177678774,-3.191512064404378,57.75210229330696,-42.4196150561329,100.17171734943986,27.371011262847972,0.2703246885769967,0.30192216719654996,2.061751094700508,-206.4929145630091,-205.67974570440128,-165.34495807718486,-252.02662800438702,86.68166992720217,22.622762130747393,-0.11944790303642952,-20.664413854993686,2.5348562637918777,-55.120464358045986,-57.183741802191435,-27.15061282287934,-81.73880587492022,54.58819305204088,14.787439272585924,0.180802980087426,-5.556911034573774,2.1428768166085685,54.94400644378261,50.94391599413939,89.59894330473617,25.636879399826284,63.96206390490988,22.36538488479074,0.15453401047093154,5.4609337669706335,1.584002672995164
Fam,49.329123682512616,51.137285481672734,69.71565744606778,31.488048989558592,38.22760845650919,11.153399193147909,-0.011587286127514307,4.913189937847581,1.8017165113785774,18.582877846011588,18.60478732851334,25.551009457558393,10.640110303938854,14.910899153619539,5.029838139209507,-0.056809323680741354,1.843389559308052,1.7114491844590782,-8.377365938590978,-8.398435511480784,-3.6572316730598686,-13.340003533812705,9.682771860752837,2.5252636091635976,0.0020577035932833453,-0.8339159235056939,2.6711284446205115,-3.4804006470669546,-3.5253571013527107,-1.6928883042055531,-5.3867347560299095,3.6938464518243563,0.9614723442788367,-0.18270729836823824,-0.3478897170622308,2.8967139001111986,15.250668354838126,15.659920336474897,51.110153435729444,-25.539184207445942,76.64933764317539,20.874546114550334,0.05738561144197096,1.5296871825953584,2.7861427163577828,-105.67492979764491,-104.64483420946635,-15.292556781787425,-193.1289880303666,177.83643124857917,46.797787114582164,-0.11336277653708897,-10.567235250957774,2.9134696856956714,-25.570507007116177,-25.227176621456238,7.616869169169149,-59.34872763191379,66.96559680108294,17.789767295643735,-0.05915668996751823,-2.554838427232585,2.816863686696291,33.9560007642621,34.87103640509304,47.63333345181309,21.064079646748723,26.569253805064363,8.091618666178707,-0.03419830490412783,3.3782897485778163,1.756582847918828
Unf,-10.961068072062448,-24.557964025007095,58.098285080632195,-74.08783858409151,132.1861236647237,36.13175875212029,0.7226523441200696,-1.090157971282541,2.5804786131154027,-2.6440408246431755,-1.0200338920185459,2.1513881165446946,-9.703215255285613,11.854603371830308,3.423157957335562,-0.6622779486243757,-0.23758937504952704,2.0257840491216204,-16.322988681867383,-21.631831259583123,17.323716747341678,-34.37519626459107,51.698913011932746,17.98876641418671,0.8377291088898556,-1.6836856459295841,2.227254530484701,-1.1298871483561994,-1.766712273365556,1.551953914713522,-2.6036868803203106,4.1556407950338325,1.3603404164759787,0.919023983511641,-0.11652182374709955,2.337619118002865,-90.7011680143254,-115.8101877081208,77.276119554881,-185.50199456512928,262.7781141200103,90.87956768679399,0.7993149808209192,-9.32858483974272,2.1857203523777007,80.41920222450034,100.27883399743587,180.9864625101909,-55.47416367335245,236.46062618354335,77.1000318133326,-0.575877339337903,8.260241588958527,1.9597709247376975,-6.933710405012164,-9.732474310908401,69.28456318178178,-69.48876034584828,138.77332352763005,46.83217658269732,0.49504768347112826,-0.717137680115219,2.177591231400741,-6.8025544483528115,-12.78899895851282,30.124836598588445,-41.895526919688564,72.02036351827701,19.777458354727926,0.03018719774784695,-0.6638736731660341,2.3031313311185118
Unf,23.239737087211463,23.03579731233185,27.3665882559726,17.55604171194136,9.81054654403124,2.384448985992093,-0.4951837939615251,2.3210792546543155,3.273694181320114,10.458749049855843,10.107636171596823,12.180101293779444,9.02566171134822,3.1544395824312232,1.0058762550242502,0.42434047235084904,1.0416356109412466,1.7918258921048997,0.05295162435021876,0.013842004875641578,1.2903331025881926,-1.3488370314007625,2.639170133988955,0.7508058364506537,-0.16628188152715134,0.006490243703251238,2.2127989243027257,-1.9379905587321935,-1.8467140421307704,-1.5792046497153933,-2.350868044231902,0.7716633945165086,0.24258850771465876,-0.5164964062527341,-0.1931100707018148,1.835200604997391,16.10144251501949,16.452150703116786,21.891644792049192,11.331653695378918,10.559991096670274,3.3770142872447715,0.10598643503354704,1.610396661437038,1.67802194402935,-65.28219273604918,-66.32908480241895,-51.304403314134106,-74.39494220307097,23.090538888936862,6.371538105890522,0.7932806297848215,-6.51190174652859,2.5950091015969807,-12.766447288852916,-12.927451534139323,-7.425407517303029,-16.69074839583118,9.26534087852815,2.6854866843251513,0.05412219425962081,-1.272031228022529,2.0802576437316116,16.849243068533653,16.571716741964337,19.773344774876023,13.290851711644791,6.482493063231232,1.6951626205081718,-0.03542166080533804,1.681357432797781,2.532760036712507
Fam,26.926251638752337,28.34084352798527,35.735152778215706,13.563976608566009,22.171176169649698,7.543783529745618,-0.5337503528540386,2.714812349058702,1.904293787803926,14.248121505471108,14.79504044255009,17.526910596643575,8.777305993135087,8.749604603508487,2.918882890705182,-0.5577607561857786,1.4324679172878891,1.9906985352059536,-26.84768402944498,-26.783073735714424,-25.316066967207007,-28.88797280320432,3.5719058359973133,0.8420265870877552,-0.47379533858393863,-2.6748841728440453,3.359262386342217,-0.25845418810250137,-0.10995604071695197,0.39439876786673267,-0.8677849336891086,1.2621837015558413,0.4562362041878676,-0.1653553498508205,-0.025213687605237935,1.2897404276630158,-34.17380153573154,-32.87459185230546,-27.807249352918006,-47.63750621350482,19.830256860586815,4.948558802348663,-1.4901538826087952,-3.4127690876818786,4.882473677424405,18.61026781896796,17.661965102888644,45.48656943370588,0.4403178195389046,45.04625161416698,14.082423321164303,0.3771492884250283,1.8768428559048491,1.995477121741674,-10.667417983577767,-10.526414131462047,-1.8105870296381,-19.238236532714836,17.427649503076736,5.082311228697147,-0.43803882065463146,-1.059006023056578,2.8817384032928275,20.587186572111722,21.56794198526768,26.63103168742964,11.170641300850548,15.460390386579093,5.2313332102254,-0.5457555545199086,2.0736401331732957,1.9474961615049398
Unf,-29.354305210150553,-28.472005396906752,-4.998394160793396,-43.72715193312615,38.728757772332756,9.667721896142409,0.592035401178093,-2.9842267512760436,3.1690483120888215,-30.411882177689293,-31.28826392639894,-18.338067093282007,-36.07943654060364,17.74136944732163,4.058772284262194,1.2570775320576786,-3.055943690482258,5.219570864781902,20.683770134592823,20.138646505074576,26.618110496201552,17.9665566975018,8.651553798699751,2.4722891661464526,1.2893716055114024,2.0694016813243965,3.6271978459216623,0.6158841394483698,0.7231600136492489,1.7518535742055974,-1.1235374586249236,2.875391032830521,0.8050070197235312,-0.6990289075521796,0.058679739265087565,2.8588610595878836,-35.41226699063862,-40.02213245257735,-1.2759404626194737,-54.50097887660377,53.225038413984294,16.469304215764243,0.8668393025297887,-3.458374215232294,2.4974938793341925,75.72647732209029,87.20930418348871,121.96914030937478,9.555229553370737,112.41391075600404,35.087598162341315,-0.5378216121354336,7.398826858977022,2.044188976419189,15.403466151373216,17.012244562408796,37.265790979290614,-7.025682521089038,44.29147350037965,13.708549640993885,0.22984009708839448,1.517133516083553,2.756935440315732,-29.883093693919925,-29.880134661652846,-11.668230627037701,-39.903294236864895,28.235063609827193,6.863247090202301,0.9245564666178858,-3.020085220879151,4.194309588435361
Fam,-9.34125287808631,-8.961796083895024,3.514086074574152,-19.029452232643962,22.543538307218114,7.025547271969373,0.15543793946468587,-0.9679744613752617,1.6393942923439244,22.15293996134558,22.52794729429297,25.341649234178476,18.764991182251833,6.576658051926643,2.5313108881925164,-0.12363911015242847,2.19456515367935,1.281270834906029,-48.11922008229885,-49.26601468469016,-43.45547131379135,-52.322098781587556,8.866627467796206,2.9313868647562424,0.45094320407778093,-4.793550837768772,1.6885390068781168,4.119976718077221,4.363268999441061,4.627867383533157,3.1961869808583288,1.4316804026748287,0.48257211063944266,-0.7162861740647742,0.4098739711581906,1.9353296219524776,-1.4311717633902914,-9.738706467032898,21.98567017330788,-18.522547179600224,40.508217352908105,14.590978682245854,0.611795582978861,-0.145497756964332,1.5313771716360316,60.043399571441114,57.34476690122392,83.17418541992083,41.85218131169677,41.322004108224064,14.413417400943834,0.3768152312277823,5.972664519185312,1.7628999341328029,3.653246110957298,0.6758286872354802,16.58306291574263,-6.449069417158171,23.0321323329008,8.104588764646344,0.18081696105491252,0.36087247390259947,1.7295364336498573,6.405843541629635,6.783075605198974,14.427867654376314,-0.13223052519606426,14.560098179572378,4.778429080080945,0.0158994146561287,0.6132953461520442,1.4603325636249767
Unf,-12.034969114001097,-11.939653177250875,-5.618609066004865,-18.300181181984954,12.681572115980089,3.367406251343257,-0.048624341698169,-1.1851160819338453,2.4739296418380943,-3.730340906188828,-3.6803653529204894,-1.6001827134459745,-6.090878741815686,4.490696028369712,1.4336786705311284,-0.20400906986212555,-0.3718543097877038,1.8908961431031006,0.7024630952820679,0.6984791696140746,1.7083177681342931,-0.5650302341564384,2.2733480022907315,0.5995362188790759,-0.18317314042890198,0.07348359968503416,2.268819650705543,0.9822141136667667,1.0603048963275796,1.2791625749741797,0.540750477284746,0.7384120976894337,0.2467453136514185,-0.48344195954112623,0.09943237651747634,1.7913947082105905,-0.8279791857263447,-0.34789943814672597,2.807431428664131,-4.723737220047042,7.531168648711173,2.073743730334202,-0.1538930571537666,-0.07331599956090536,1.965337577597981,24.006669963665235,24.424831281066872,32.23249950679019,16.26250013941899,15.969999367371202,4.8886022029373075,-0.012379365001257765,2.418376852910589,1.6883598053440945,6.215841996721931,6.45892897721545,9.506852819640699,2.878620790625064,6.628232029015635,1.952156866450501,-0.20822188053126317,0.6294942073880486,1.9284779354645523,-7.882655010094963,-7.810009265085682,-3.6093958897254197,-12.19552996190032,8.5861340721749,2.400542460937193,-0.12631670578014728,-0.7784851958607746,2.182412892470597
