condition,Cz_mean,Cz_median,Cz_max,Cz_min,Cz_ptp,Cz_std,Cz_skew,Cz_auc,Cz_kurtosis,Pz_mean,Pz_median,Pz_max,Pz_min,Pz_ptp,Pz_std,Pz_skew,Pz_auc,Pz_kurtosis,P7_mean,P7_median,P7_max,P7_min,P7_ptp,P7_std,P7_skew,P7_auc,P7_kurtosis,P8_mean,P8_median,P8_max,P8_min,P8_ptp,P8_std,P8_skew,P8_auc,P8_kurtosis,O1_mean,O1_median,O1_max,O1_min,O1_ptp,O1_std,O1_skew,O1_auc,O1_kurtosis,O2_mean,O2_median,O2_max,O2_min,O2_ptp,O2_std,O2_skew,O2_auc,O2_kurtosis,N250avg_mean,N250avg_median,N250avg_max,N250avg_min,N250avg_ptp,N250avg_std,N250avg_skew,N250avg_auc,N250avg_kurtosis,P300avg_mean,P300avg_median,P300avg_max,P300avg_min,P300avg_ptp,P300avg_std,P300avg_skew,P300avg_auc,P300avg_kurtosis
Fam,123.82708606450112,120.74747064616531,332.65945967286825,-42.098661651834846,374.7581213247031,95.31231281285068,0.24396358551771305,12.419520167895826,2.6972408224088436,123.82708606450112,120.74747064616531,332.65945967286825,-42.098661651834846,374.7581213247031,95.31231281285068,0.24396358551771305,12.419520167895826,2.6972408224088436,171.2651124552604,118.85613639606163,392.2409377992153,-39.89342076238245,432.13435856159776,139.53749245816044,0.12672355200184282,16.76741176561336,1.4893437784539907,172.08234129821693,119.423282740172,394.11260513588786,-40.08378164144233,434.1963867773302,140.2033265532712,0.12672356098901932,16.847421164129628,1.4893437763080264,172.3628849434205,119.61797645199113,394.75513040088117,-40.14912701677531,434.9042574176565,140.43189849240395,0.12672356836788304,16.874887271114858,1.4893437737628974,171.7811237890251,119.21424447791651,393.42272793874145,-40.01361594418995,433.4363438829314,139.95790987375446,0.12672354745869885,16.817930994875496,1.4893437538882401,171.87286562148074,119.27791001653532,393.63285031868145,-40.03498634119751,433.66783665987896,140.0326568443975,0.12672355720436101,16.826912798933336,1.4893437706032886,123.82708606450112,120.74747064616531,332.65945967286825,-42.098661651834846,374.7581213247031,95.31231281285068,0.24396358551771305,12.419520167895826,2.6972408224088436
Unf,139.09314062542623,132.2296666330658,254.58962772972882,16.97305378911551,237.6165739406133,65.79656023349492,0.23655178515418723,13.984121796966065,2.4103689582365067,139.09314062542623,132.2296666330658,254.58962772972882,16.97305378911551,237.6165739406133,65.79656023349492,0.23655178515418723,13.984121796966065,2.4103689582365067,134.14718184251868,122.55808178451844,241.25353957060724,-9.276861419493798,250.53040099010104,64.38273468127345,0.0731782976279365,13.697112166482839,2.3488220541625586,134.78729330857348,123.14289415371604,242.40472703240812,-9.32112834561849,251.7258553780266,64.68995001939759,0.07317827572170849,13.762470827714424,2.3488220521053043,135.0070346444017,123.34364873822778,242.79991339426488,-9.336324183095712,252.1362375773606,64.79541364142041,0.07317834487558818,13.784907545414171,2.3488220876937773,134.5513575100855,122.92734027141705,241.98040773626417,-9.304812010668684,251.28521974693285,64.57671383391512,0.07317824181194287,13.738380561335362,2.3488220479442883,134.62321682639484,122.99299123696983,242.1096469333861,-9.309781489719171,251.41942842310527,64.61120304400164,0.073178290009294,13.745717775236699,2.3488220604764822,139.09314062542623,132.2296666330658,254.58962772972882,16.97305378911551,237.6165739406133,65.79656023349492,0.23655178515418723,13.984121796966065,2.4103689582365067
Unf,-463.88815602627943,-453.7831846391782,-154.68100900761783,-803.9858657866716,649.3048567790538,183.66073780112222,-0.09109653183479001,-45.265428780112416,2.1442816386662233,235.6170656499811,230.4845693288371,408.35875552147627,78.56524462113157,329.7935109003447,93.28456370105174,0.09109658196132854,22.99111831234768,2.144281718018452,190.91164078697778,151.64689830271527,386.96781848557293,79.41781223053113,307.5500062550418,87.81398834273713,0.8882000691191134,19.493698127917014,2.673573198589499,191.82261726550328,152.37052139127627,388.8143110089004,79.79676593095064,309.01754507794976,88.23301060941073,0.8882000295153797,19.586716560297646,2.6735731701567533,192.13533848344994,152.6189225842245,389.44819243624806,79.92686005309224,309.5213323831558,88.3768527836512,0.8882000394892345,19.61864804616198,2.673573170948602,191.4868432952342,152.10379933705553,388.1337179336697,79.65708937263116,308.4766285610385,88.07856364699056,0.8882000362781899,19.5524311857298,2.6735731690736224,191.5891099577913,152.1850354038179,388.3410099660978,79.6996318968013,308.6413780692965,88.12560384569741,0.8882000436004793,19.56287348002661,2.673573177192119,-114.13554518814917,-111.64930765517056,126.83887325692922,-362.71031058277003,489.54918383969925,138.47265075108697,2.506326926554614e-08,-11.137155233882368,2.1442816783423377
Unf,248.95668208885652,246.13433924969286,350.4257765598595,140.00071678310633,210.4250597767532,54.063138259945234,-0.020628972627858184,24.748331517912447,2.2761045217769986,248.95668208885652,246.13433924969286,350.4257765598595,140.00071678310633,210.4250597767532,54.063138259945234,-0.020628972627858184,24.748331517912447,2.2761045217769986,201.6568039467669,219.16953119216487,332.06952502951026,-9.366139238409232,341.4356642679195,96.58790287946842,-0.8745018925267188,20.306750072450086,3.0937337158044302,202.61904973477402,220.21534095983952,333.65405397489667,-9.410831808054354,343.064885782951,97.04879056978541,-0.8745019426491607,20.403647777129663,3.093733773114021,202.94937382914213,220.57435126043856,334.198004566133,-9.426174074178562,343.6241786403116,97.2070070159787,-0.8745019183153373,20.436911289834825,3.0937337533758265,202.26437933300846,219.8298752773553,333.0700274091214,-9.394358130521141,342.46438553964254,96.87891438028859,-0.874501894978634,20.367932665976696,3.0937336971973544,202.37240171092287,219.94727467244957,333.24790274491534,-9.399375812790822,342.64727855770616,96.93065371138027,-0.8745019121174626,20.378810451347817,3.093733734872908,248.95668208885652,246.13433924969286,350.4257765598595,140.00071678310633,210.4250597767532,54.063138259945234,-0.020628972627858184,24.748331517912447,2.2761045217769986
Fam,-220.31555328374873,-257.1710356278345,56.640074035385624,-340.1809372007847,396.8210112361703,102.83555375045636,1.561493425186019,-22.48186001816066,4.781150686429797,-220.31555328374873,-257.1710356278345,56.640074035385624,-340.1809372007847,396.8210112361703,102.83555375045636,1.561493425186019,-22.48186001816066,4.781150686429797,-132.60729654645658,-158.34072837606072,53.673109505325556,-322.36133120022714,376.0344407055527,114.77974513387638,0.14659364783579423,-12.941175069499877,1.8257831542330052,-133.24006114929105,-159.09628564259037,53.92922321334481,-323.8995559513569,377.8287791647017,115.32744148884998,0.1465936730687266,-13.00292670748604,1.82578310326349,-133.45728015897643,-159.35565897962078,54.0171422471758,-324.42761585116386,378.44475809833966,115.51545847853025,0.14659361425211534,-13.024125186348101,1.8257832202143451,-133.0068321294675,-158.8177983649075,53.8348249392584,-323.33258423022926,377.16740916948766,115.1255677495156,0.14659367110581736,-12.980165836779634,1.8257831638607636,-133.0778674960479,-158.90261784079485,53.86357497627614,-323.5052718082443,377.36884678452043,115.18705321269306,0.14659365156561338,-12.987098200028413,1.825783160392901,-220.31555328374873,-257.1710356278345,56.640074035385624,-340.1809372007847,396.8210112361703,102.83555375045636,1.561493425186019,-22.48186001816066,4.781150686429797
Fam,-90.56270251816247,-111.93423779332079,72.44959124363959,-208.43508536927402,280.8846766129136,79.16861030447656,0.6432170648674709,-9.217427606927231,2.50203490366772,-90.56270251816247,-111.93423779332079,72.44959124363959,-208.43508536927402,280.8846766129136,79.16861030447656,0.6432170648674709,-9.217427606927231,2.50203490366772,-67.36214464371398,-74.19821122311987,68.65448085591197,-193.34576791152358,262.00024876743555,71.79753962273743,0.18085043152399302,-6.739707823726349,2.248767274694393,-67.68357819125343,-74.55226659658365,68.98208084749058,-194.26835933700204,263.2504401844926,72.14013774197646,0.18085041612266048,-6.7718678546953015,2.248767250374015,-67.79392086942747,-74.67380419257097,69.09454532433301,-194.58506722003222,263.6796125443652,72.25774583580376,0.1808504514235927,-6.782907837987295,2.248767286943162,-67.56510146470436,-74.42176502081566,68.8613363308832,-193.92831018194556,262.78964651282877,72.01386040225954,0.18085042455285433,-6.760014024621341,2.248767312097756,-67.6011862922748,-74.46151175827254,68.89811083965469,-194.03187616262585,262.92998700228054,72.0523209006943,0.18085043090577513,-6.763624385257572,2.2487672810273316,-90.56270251816247,-111.93423779332079,72.44959124363959,-208.43508536927402,280.8846766129136,79.16861030447656,0.6432170648674709,-9.217427606927231,2.50203490366772
Unf,138.47027317017188,156.55395691283047,216.33596043102443,-9.87439852906391,226.21035896008834,57.367120958187776,-1.3945370497643108,14.094318691604713,4.437817007826675,138.47027317017188,156.55395691283047,216.33596043102443,-9.87439852906391,226.21035896008834,57.367120958187776,-1.3945370497643108,14.094318691604713,4.437817007826675,89.98740752129099,126.92521340795793,205.00370010267943,-183.63863637205213,388.64233647473156,106.68388776151616,-1.5697294886722948,9.399587841471657,4.772088270822576,90.41680333701571,127.53086775774136,205.98192350007594,-184.5149090513587,390.49683255143464,107.19295378905328,-1.5697294689951702,9.44444014749024,4.772088205626272,90.56420696232145,127.73877824656665,206.31772349588573,-184.81571169104427,391.13343518693,107.36770611869565,-1.5697294776054973,9.45983712153975,4.772088211902799,90.25853348877997,127.3076304642018,205.62135614454746,-184.1919292928651,389.81328543741256,107.00531954137352,-1.5697294830736714,9.427908138604835,4.772088206227503,90.30673782735202,127.37562246911693,205.73117581079714,-184.29029660183005,390.0214724126272,107.06246680265966,-1.5697294795866583,9.43294331227662,4.772088223644787,138.47027317017188,156.55395691283047,216.33596043102443,-9.87439852906391,226.21035896008834,57.367120958187776,-1.3945370497643108,14.094318691604713,4.437817007826675
Fam,-61.362989404537636,-80.26665091165341,64.29802306229249,-182.5050712795928,246.8030943418853,75.00480065417777,0.27303181052624875,-6.05034764703305,2.0526330723955497,-61.362989404537636,-80.26665091165341,64.29802306229249,-182.5050712795928,246.8030943418853,75.00480065417777,0.27303181052624875,-6.05034764703305,2.0526330723955497,-38.71843961178456,-69.13594188517891,60.929913161089644,-92.44638931704685,153.3763024781365,52.03712071974704,0.919267383108596,-3.7597482391902304,2.1966971460819353,-38.90319271704357,-69.4658410793636,61.220656789373606,-92.88751607527956,154.10817286465317,52.28542713849251,0.9192674109575397,-3.777688665650203,2.1966971984641868,-38.96661605459975,-69.57909135962836,61.32046109996736,-93.03895058110356,154.35941168107092,52.370666946235076,0.9192673852350394,-3.783847378599603,2.1966971583398776,-38.83509612023772,-69.34424891369417,61.1134892096743,-92.7249202504754,153.8384094601497,52.193905280041385,0.9192673907176613,-3.7710761516791536,2.1966971271586804,-38.8558361259164,-69.38128080946626,61.14613006502623,-92.77444405597635,153.92057412100257,52.221780021129,0.9192673925047091,-3.7730901087797974,2.19669715751117,-61.362989404537636,-80.26665091165341,64.29802306229249,-182.5050712795928,246.8030943418853,75.00480065417777,0.27303181052624875,-6.05034764703305,2.0526330723955497
Unf,85.35917987291424,76.76152745261788,197.31007341761142,-68.00764822401106,265.3177216416225,66.92953465765224,-0.041640156145953816,8.715195992408553,2.7503424211306147,85.35917987291424,76.76152745261788,197.31007341761142,-68.00764822401106,265.3177216416225,66.92953465765224,-0.041640156145953816,8.715195992408553,2.7503424211306147,-24.366748081005287,-39.798828765924554,102.03578131040558,-147.96706091146916,250.00284222187474,82.66357255986313,0.038968123082409344,-2.4422792412224226,1.4224698094961834,-24.483019737649904,-39.988737626117654,102.5226665660739,-148.67311983834952,251.19578640442342,83.05802005547406,0.038968113756767384,-2.453933146171039,1.4224698215495222,-24.522933157501168,-40.05393111583544,102.68980986438692,-148.9154965383932,251.60530640278012,83.1934271421395,0.03896813151642981,-2.457933675032109,1.422469818912493,-24.440163612710492,-39.918740185385104,102.34320507152006,-148.4128733864054,250.75607845792547,82.9126314245886,0.03896812217492892,-2.4496376790921204,1.4224698093703414,-24.453216147216715,-39.94005942331569,102.39786570309661,-148.49213766865432,250.89000337175094,82.95691279551632,0.03896812263263386,-2.4509459353794227,1.422469814832135,85.35917987291424,76.76152745261788,197.31007341761142,-68.00764822401106,265.3177216416225,66.92953465765224,-0.041640156145953816,8.715195992408553,2.7503424211306147
Fam,-416.56687636322414,-411.4974435651675,-303.77451912499964,-558.3349848166108,254.56046569161117,76.94901224613115,-0.17142775570218666,-41.76898050354794,1.826360586001666,-416.56687636322414,-411.4974435651675,-303.77451912499964,-558.3349848166108,254.56046569161117,76.94901224613115,-0.17142775570218666,-41.76898050354794,1.826360586001666,-390.3847850429324,-386.55969547107816,-270.0361073948443,-525.3494018688798,255.3132944740355,76.94477119267944,-0.15562301638280024,-39.05543690780178,1.8164224175301438,-392.24759250198707,-388.40425258968025,-271.3246503844857,-527.8561729937792,256.53152260929346,77.31192661930643,-0.15562285218130645,-39.24179857131094,1.8164222226644218,-392.8870652229167,-389.0374500770122,-271.76697039976716,-528.7167732603848,256.94980286061764,77.43797338466307,-0.15562310114697067,-39.305773680098355,1.8164227612989052,-391.56098612763276,-387.7243580063805,-270.8497049752623,-526.9322427920997,256.08253781683743,77.17660338219717,-0.15562302830936897,-39.17310811812058,1.816422530987636,-391.7701072238672,-387.9314390360378,-270.99435828858986,-527.2136477287859,256.219289440196,77.21781864471153,-0.1556229995051116,-39.19402931933291,1.8164224831202767,-416.56687636322414,-411.4974435651675,-303.77451912499964,-558.3349848166108,254.56046569161117,76.94901224613115,-0.17142775570218666,-41.76898050354794,1.826360586001666
Fam,-129.37904198049813,-143.8456602045335,42.64258313924074,-253.80589067935944,296.4484738186002,83.50698598322974,0.5828683640773037,-12.949462878623308,2.544493180942519,-129.37904198049813,-143.8456602045335,42.64258313924074,-253.80589067935944,296.4484738186002,83.50698598322974,0.5828683640773037,-12.949462878623308,2.544493180942519,-119.0765407579,-135.3139741695486,40.4088495997712,-233.01794135477394,273.42679095454514,75.10961352443316,0.7344028356611746,-11.468581877579709,2.8182092357009623,-119.64474178792163,-135.95965720014647,40.60166975250468,-234.12983864545822,274.7315083979629,75.46801611363088,0.7344028354649356,-11.52330685272318,2.818209205341566,-119.8397954606907,-136.18131197290495,40.6678591389209,-234.51153538189828,275.1793945208192,75.59104982467763,0.734402770159515,-11.542092976242202,2.8182092131323797,-119.435312156541,-135.72167517850175,40.53059819852933,-233.72001305688173,274.25061125541106,75.33591537729738,0.7344027663820147,-11.50313610764897,2.8182091646579006,-119.49909754076333,-135.79415463027544,40.55224417243153,-233.84483210975304,274.39707628218457,75.37614871000976,0.73440280191691,-11.509279453548515,2.818209204708202,-129.37904198049813,-143.8456602045335,42.64258313924074,-253.80589067935944,296.4484738186002,83.50698598322974,0.5828683640773037,-12.949462878623308,2.544493180942519
