condition,Cz_mean,Cz_median,Cz_max,Cz_min,Cz_ptp,Cz_std,Cz_skew,Cz_auc,Cz_kurtosis,Pz_mean,Pz_median,Pz_max,Pz_min,Pz_ptp,Pz_std,Pz_skew,Pz_auc,Pz_kurtosis,T7_mean,T7_median,T7_max,T7_min,T7_ptp,T7_std,T7_skew,T7_auc,T7_kurtosis,T8_mean,T8_median,T8_max,T8_min,T8_ptp,T8_std,T8_skew,T8_auc,T8_kurtosis,P7_mean,P7_median,P7_max,P7_min,P7_ptp,P7_std,P7_skew,P7_auc,P7_kurtosis,P8_mean,P8_median,P8_max,P8_min,P8_ptp,P8_std,P8_skew,P8_auc,P8_kurtosis,O1_mean,O1_median,O1_max,O1_min,O1_ptp,O1_std,O1_skew,O1_auc,O1_kurtosis,O2_mean,O2_median,O2_max,O2_min,O2_ptp,O2_std,O2_skew,O2_auc,O2_kurtosis,N250avg_mean,N250avg_median,N250avg_max,N250avg_min,N250avg_ptp,N250avg_std,N250avg_skew,N250avg_auc,N250avg_kurtosis,P300avg_mean,P300avg_median,P300avg_max,P300avg_min,P300avg_ptp,P300avg_std,P300avg_skew,P300avg_auc,P300avg_kurtosis
Fam,17.26160591120928,21.65661771869054,32.81130557297729,-20.325052901171148,53.13635847414844,14.422443759279348,-1.2045984564130472,1.7660446252171909,3.767649488789339,17.26160591120928,21.65661771869054,32.81130557297729,-20.325052901171148,53.13635847414844,14.422443759279348,-1.2045984564130472,1.7660446252171909,3.767649488789339,-45.80615992411962,-51.672921699719154,-5.842309747094987,-77.84954505041242,72.00723530331743,23.785777349461164,0.1276248719068125,-4.606703772805597,2.7771127728444434,-19.211161823197752,-15.518632608291227,-8.086857633315958,-46.48622780223377,38.39937016891781,10.651444287327664,-1.435033543848686,-1.928779112634391,4.282223644481385,-18.876956630720088,-23.52728643018054,34.299107937840745,-58.92170884180814,93.22081677964889,32.13714423736146,0.4076049085350443,-1.9258412767085538,1.7544265500458796,-17.26160591120928,-21.65661771869054,20.325052901171148,-32.81130557297729,53.13635847414844,14.422443759279348,1.2045984564130472,-1.7660446252171909,3.767649488789339,-45.80615992411962,-51.672921699719154,-5.842309747094987,-77.84954505041242,72.00723530331743,23.785777349461164,0.1276248719068125,-4.606703772805597,2.7771127728444434,-127.87491533135136,-145.9891500417143,-69.90654219407588,-173.17893798463047,103.27239579055458,37.93207711387619,0.3333296665278445,-12.806150076662254,1.3041514080611694,-45.80615992411962,-51.672921699719154,-5.842309747094987,-77.84954505041242,72.00723530331743,23.785777349461164,0.1276248719068125,-4.606703772805597,2.7771127728444434,17.26160591120928,21.65661771869054,32.81130557297729,-20.325052901171148,53.13635847414844,14.422443759279348,-1.2045984564130472,1.7660446252171909,3.767649488789339
Unf,-13.687524292785943,-13.472349564835895,-9.900999430101365,-19.42989729286637,9.528897862765007,2.4517775467349865,-0.6691785683102822,-1.3631600909483752,2.987018692111692,-13.687524292785943,-13.472349564835895,-9.900999430101365,-19.42989729286637,9.528897862765007,2.4517775467349865,-0.6691785683102822,-1.3631600909483752,2.987018692111692,57.70659454530967,54.35243247120525,92.26649899574113,33.2630099819653,59.003489013775834,15.283478588125718,0.16340617103840427,5.785773193014776,3.2514765450774448,26.546280633528323,26.66892669367371,38.53342423099093,11.232278666284401,27.30114556470653,6.592250446423038,-0.3049533733208963,2.644449947306801,3.266412451688127,-39.79361953007845,-37.974134102114476,-26.15542325656861,-60.6362045800779,34.48078132350929,9.6619244331841,-0.9587448803094127,-4.008949883384222,2.841407271347481,13.687524292785943,13.472349564835895,19.42989729286637,9.900999430101365,9.528897862765007,2.4517775467349865,0.6691785683102822,1.3631600909483752,2.987018692111692,57.70659454530967,54.35243247120525,92.26649899574113,33.2630099819653,59.003489013775834,15.283478588125718,0.16340617103840427,5.785773193014776,3.2514765450774448,230.38619278500286,215.24258772842586,337.25809771567583,172.55496641155332,164.7031313041225,42.42796192616075,1.2481443694736438,23.14443261718815,3.9110677651624783,57.70659454530967,54.35243247120525,92.26649899574113,33.2630099819653,59.003489013775834,15.283478588125718,0.16340617103840427,5.785773193014776,3.2514765450774448,-13.687524292785943,-13.472349564835895,-9.900999430101365,-19.42989729286637,9.528897862765007,2.4517775467349865,-0.6691785683102822,-1.3631600909483752,2.987018692111692
Unf,18.90888926517129,17.838675375969615,27.814903660328127,11.954544788750354,15.860358871577773,4.126466218602891,0.47746540202163196,1.8764733802498201,2.6242329615519377,18.90888926517129,17.838675375969615,27.814903660328127,11.954544788750354,15.860358871577773,4.126466218602891,0.47746540202163196,1.8764733802498201,2.6242329615519377,-4.867171522157868,-5.157346748774216,12.628204558495781,-19.314072886800204,31.942277445295986,8.881954415888304,0.1692477729619577,-0.4811457848095742,2.4467187009721507,3.929048960370752,3.038842919522722,17.696382201393135,-6.000217581458855,23.69659978285199,6.30520637779708,0.67828142792313,0.40019582776126855,2.9033050452253044,19.074149467822,15.710638763266616,41.34601840632968,0.8849784762787749,40.4610399300509,12.146637973518207,0.3797572252977971,1.9138024627008927,2.0082545258301128,-18.90888926517129,-17.838675375969615,-11.954544788750354,-27.814903660328127,15.860358871577773,4.126466218602891,-0.47746540202163196,-1.8764733802498201,2.6242329615519377,-4.867171522157868,-5.157346748774216,12.628204558495781,-19.314072886800204,31.942277445295986,8.881954415888304,0.1692477729619577,-0.4811457848095742,2.4467187009721507,-23.562995251652936,-21.540193301916588,3.4249624150106683,-44.32614878169261,47.75111119670328,12.949507093635034,0.09641784064853585,-2.362108049450638,2.2510822712812484,-4.867171522157868,-5.157346748774216,12.628204558495781,-19.314072886800204,31.942277445295986,8.881954415888304,0.1692477729619577,-0.4811457848095742,2.4467187009721507,18.90888926517129,17.838675375969615,27.814903660328127,11.954544788750354,15.860358871577773,4.126466218602891,0.47746540202163196,1.8764733802498201,2.6242329615519377
Unf,11.510492780731651,11.156094842590392,15.398542018374428,8.443434126093052,6.955107892281376,2.270454758158808,0.2428199025738919,1.1561171187526653,1.598133839658055,11.510492780731651,11.156094842590392,15.398542018374428,8.443434126093052,6.955107892281376,2.270454758158808,0.2428199025738919,1.1561171187526653,1.598133839658055,18.37903807107193,19.770838321164774,27.85988908726722,7.238969226719405,20.620919860547815,6.580076895572013,-0.21811413186691908,1.8356216700634223,1.799180523753017,13.564896938497931,14.713164091517683,24.79201793903485,2.251062824143446,22.540955114891403,7.387896458967872,0.05440417838186026,1.3228883494866386,1.664212920036544,11.846906376379051,12.333220638538478,22.09111517004203,-0.09861687289003385,22.189732042932064,6.323071213005742,-0.255304638850118,1.1710780245594885,2.3439458924593954,-11.510492780731651,-11.156094842590392,-8.443434126093052,-15.398542018374428,6.955107892281376,2.270454758158808,-0.2428199025738919,-1.1561171187526653,1.598133839658055,18.37903807107193,19.770838321164774,27.85988908726722,7.238969226719405,20.620919860547815,6.580076895572013,-0.21811413186691908,1.8356216700634223,1.799180523753017,59.61484175014238,63.19306339719333,72.99985736608505,42.201972973998636,30.797884392086416,10.33888515215563,-0.4287361644255267,6.004637424960228,1.5904294428580734,18.37903807107193,19.770838321164774,27.85988908726722,7.238969226719405,20.620919860547815,6.580076895572013,-0.21811413186691908,1.8356216700634223,1.799180523753017,11.510492780731651,11.156094842590392,15.398542018374428,8.443434126093052,6.955107892281376,2.270454758158808,0.2428199025738919,1.1561171187526653,1.598133839658055
Fam,1.340977474976276,1.0606409261981753,9.04044100025203,-4.699174951383611,13.739615951635642,3.583478008391711,0.4640147210825665,0.13509288002553937,3.0021265454320756,1.340977474976276,1.0606409261981753,9.04044100025203,-4.699174951383611,13.739615951635642,3.583478008391711,0.4640147210825665,0.13509288002553937,3.0021265454320756,10.172971920373842,10.992780055119056,22.02611858592718,-9.878692708298331,31.90481129422551,8.238536759407575,-0.94078226611773,1.0391825505463266,4.142184622404459,4.561587699433071,4.662867922888836,26.646992409951054,-27.45794154179748,54.104933951748535,15.482311299591613,-0.6829361466840449,0.46967893715224684,2.8100273698107605,-3.629888044980152,-1.7364204722980503,5.630429313896457,-27.75220673356671,33.382636047463166,7.048967438971209,-1.9018274916617333,-0.30266965271934226,7.681427981338039,-1.340977474976276,-1.0606409261981753,4.699174951383611,-9.04044100025203,13.739615951635642,3.583478008391711,-0.4640147210825665,-0.13509288002553937,3.0021265454320756,10.172971920373842,10.992780055119056,22.02611858592718,-9.878692708298331,31.90481129422551,8.238536759407575,-0.94078226611773,1.0391825505463266,4.142184622404459,41.10116550201872,42.10531369608361,51.127877668477595,24.735818442422897,26.3920592260547,6.839390290675767,-0.7143507050425756,4.124813797777941,3.0751565930369624,10.172971920373842,10.992780055119056,22.02611858592718,-9.878692708298331,31.90481129422551,8.238536759407575,-0.94078226611773,1.0391825505463266,4.142184622404459,1.340977474976276,1.0606409261981753,9.04044100025203,-4.699174951383611,13.739615951635642,3.583478008391711,0.4640147210825665,0.13509288002553937,3.0021265454320756
Unf,11.893113332042468,13.839720395480981,20.44029133685399,-3.596938540795236,24.037229877649224,6.8330850438598985,-1.14122926795314,1.2108613087961368,3.370730662787172,11.893113332042468,13.839720395480981,20.44029133685399,-3.596938540795236,24.037229877649224,6.8330850438598985,-1.14122926795314,1.2108613087961368,3.370730662787172,18.98371171685872,18.505552503711442,31.489325863276463,9.376907087244035,22.112418776032428,6.299744841386183,0.4683149613566123,1.8744003053499396,2.7551501275999195,17.431545792043416,17.05535669316305,30.337690986925736,6.541849415953038,23.795841570972698,7.271069026813362,0.14379251355902117,1.7442615939057489,2.061600140913149,2.17441241436343,2.3540552547274274,12.73105590371415,-4.55773260910064,17.28878851281479,4.1507418438052195,0.7663092242574567,0.2090315255177175,3.7044877787768042,-11.893113332042468,-13.839720395480981,3.596938540795236,-20.44029133685399,24.037229877649224,6.8330850438598985,1.14122926795314,-1.2108613087961368,3.370730662787172,18.98371171685872,18.505552503711442,31.489325863276463,9.376907087244035,22.112418776032428,6.299744841386183,0.4683149613566123,1.8744003053499396,2.7551501275999195,68.2220019930705,68.45251846243627,79.29161802167073,55.96380287897773,23.327815142692998,6.944083451066253,-0.17807116034316856,6.755169410772429,1.883781927922553,18.98371171685872,18.505552503711442,31.489325863276463,9.376907087244035,22.112418776032428,6.299744841386183,0.4683149613566123,1.8744003053499396,2.7551501275999195,11.893113332042468,13.839720395480981,20.44029133685399,-3.596938540795236,24.037229877649224,6.8330850438598985,-1.14122926795314,1.2108613087961368,3.370730662787172
Fam,8.77144711571768,7.566856766061392,18.224438463221304,2.232191945950035,15.99224651727127,4.363246505186738,0.6794192792655839,0.8694947515700135,2.6733757177066644,8.77144711571768,7.566856766061392,18.224438463221304,2.232191945950035,15.99224651727127,4.363246505186738,0.6794192792655839,0.8694947515700135,2.6733757177066644,5.9451369434253385,4.488678627012632,26.388726155346376,-12.653947237595276,39.04267339294165,10.92824316584457,-0.03497046858922792,0.5610737391116145,2.977242749135295,2.363614019993922,5.593705509454594,14.537274182657711,-23.87099630141165,38.40827048406936,10.298967230448325,-1.0793232301749494,0.2462796645256069,3.5013550700583407,21.954963445890687,17.237257452507038,54.237167205428705,4.383912255434552,49.85325494999415,13.812214997532513,1.1263845422988985,2.129718918822111,3.483258054331491,-8.77144711571768,-7.566856766061392,-2.232191945950035,-18.224438463221304,15.99224651727127,4.363246505186738,-0.6794192792655839,-0.8694947515700135,2.6733757177066644,5.9451369434253385,4.488678627012632,26.388726155346376,-12.653947237595276,39.04267339294165,10.92824316584457,-0.03497046858922792,0.5610737391116145,2.977242749135295,8.233417423534425,2.690608312150289,39.01265517924912,-12.904266441182699,51.91692162043182,15.238543930210708,0.49247609278472304,0.7377911246687537,2.250982154444685,5.9451369434253385,4.488678627012632,26.388726155346376,-12.653947237595276,39.04267339294165,10.92824316584457,-0.03497046858922792,0.5610737391116145,2.977242749135295,8.77144711571768,7.566856766061392,18.224438463221304,2.232191945950035,15.99224651727127,4.363246505186738,0.6794192792655839,0.8694947515700135,2.6733757177066644
Fam,3.784152741996667,1.455794404137123,13.297388250066433,-1.9760684608627344,15.273456710929167,5.0066552955006305,0.37520123987353643,0.3666012750421348,1.4490479681056343,3.784152741996667,1.455794404137123,13.297388250066433,-1.9760684608627344,15.273456710929167,5.0066552955006305,0.37520123987353643,0.3666012750421348,1.4490479681056343,16.014149514089233,15.482263489019488,36.95037690931713,2.147540158148331,34.8028367511688,9.128737300825875,0.5179594549885834,1.5612596909074135,3.071402856684618,9.907335790050919,10.055338407255476,33.50183760630898,-10.564112017164007,44.06594962347299,11.415917017351825,0.12924897284140768,0.9396733554490219,2.577936268119664,2.820143589970642,1.3374649796560334,22.397101929527707,-6.829917310824385,29.227019240352092,7.291413974778949,0.7745836227807886,0.25090009109904365,3.41394027106549,-3.784152741996667,-1.455794404137123,1.9760684608627344,-13.297388250066433,15.273456710929167,5.0066552955006305,-0.37520123987353643,-0.3666012750421348,1.4490479681056343,16.014149514089233,15.482263489019488,36.95037690931713,2.147540158148331,34.8028367511688,9.128737300825875,0.5179594549885834,1.5612596909074135,3.071402856684618,55.11327141833205,51.992044973303564,89.92649964056909,39.28157821064815,50.64492142992094,12.800962915672095,1.5432064642056738,5.421066592123723,4.844686919447684,16.014149514089233,15.482263489019488,36.95037690931713,2.147540158148331,34.8028367511688,9.128737300825875,0.5179594549885834,1.5612596909074135,3.071402856684618,3.784152741996667,1.455794404137123,13.297388250066433,-1.9760684608627344,15.273456710929167,5.0066552955006305,0.37520123987353643,0.3666012750421348,1.4490479681056343
Unf,12.756323301870838,13.652203051606193,19.39280264195986,2.8182387268316234,16.574563915128238,4.890398989866566,-0.8817704560695369,1.274441438253129,2.7666964453611285,12.756323301870838,13.652203051606193,19.39280264195986,2.8182387268316234,16.574563915128238,4.890398989866566,-0.8817704560695369,1.274441438253129,2.7666964453611285,10.32204384324805,9.44282314208067,22.65472033968763,-1.0284643394697923,23.68318467915742,6.497113614674349,0.38973918670604424,1.0310071468970057,2.8529645259900387,4.447756568791961,3.0559828019249835,23.6235555348685,-6.444130121963099,30.0676856568316,7.83827327096461,0.9463582252059042,0.42598076609273305,3.4315628226773875,-0.7670767591714769,-1.8696875940804603,8.935376172303222,-10.166013453272171,19.101389625575393,6.010200427078731,0.35074634278298344,-0.08673947434769627,2.0492756957095413,-12.756323301870838,-13.652203051606193,-2.8182387268316234,-19.39280264195986,16.574563915128238,4.890398989866566,0.8817704560695369,-1.274441438253129,2.7666964453611285,10.32204384324805,9.44282314208067,22.65472033968763,-1.0284643394697923,23.68318467915742,6.497113614674349,0.38973918670604424,1.0310071468970057,2.8529645259900387,50.36381886524256,50.23720041208435,60.878188378410414,31.88908885931596,28.989099519094452,7.249581770787488,-0.6199182772342473,5.059228734096115,3.1643231402120975,10.32204384324805,9.44282314208067,22.65472033968763,-1.0284643394697923,23.68318467915742,6.497113614674349,0.38973918670604424,1.0310071468970057,2.8529645259900387,12.756323301870838,13.652203051606193,19.39280264195986,2.8182387268316234,16.574563915128238,4.890398989866566,-0.8817704560695369,1.274441438253129,2.7666964453611285
Fam,10.988592696146672,11.164185252710013,17.11158620310016,6.255975677049719,10.855610526050441,3.550214094570249,0.11257675256719833,1.1101037154977271,1.4929342122186946,10.988592696146672,11.164185252710013,17.11158620310016,6.255975677049719,10.855610526050441,3.550214094570249,0.11257675256719833,1.1101037154977271,1.4929342122186946,4.514241690746809,4.7228047890257585,16.901851267903112,-8.702561672180309,25.60441294008342,7.207886084664583,-0.1464236745689032,0.43232006747580976,2.170411612557573,19.86764541820426,20.00589120143559,30.752551538171247,11.81001789518632,18.942533642984927,5.23195646421205,0.22330897557974203,1.9863008569211298,2.0080332059971635,1.872376580754812,3.315314984320139,13.877943274565041,-13.85546329402132,27.73340656858636,7.701171907308556,-0.7051279789791254,0.17827631289407125,2.7323525318585586,-10.988592696146672,-11.164185252710013,-6.255975677049719,-17.11158620310016,10.855610526050441,3.550214094570249,-0.11257675256719833,-1.1101037154977271,1.4929342122186946,4.514241690746809,4.7228047890257585,16.901851267903112,-8.702561672180309,25.60441294008342,7.207886084664583,-0.1464236745689032,0.43232006747580976,2.170411612557573,7.3055374601748415,6.734198223057319,29.23288593592588,-15.653215086786076,44.886101022711955,12.348201872567481,0.008701057690968872,0.6748068155857652,2.4483265001558765,4.514241690746809,4.7228047890257585,16.901851267903112,-8.702561672180309,25.60441294008342,7.207886084664583,-0.1464236745689032,0.43232006747580976,2.170411612557573,10.988592696146672,11.164185252710013,17.11158620310016,6.255975677049719,10.855610526050441,3.550214094570249,0.11257675256719833,1.1101037154977271,1.4929342122186946
Fam,11.628877053646228,12.183622857264709,19.783743482548743,3.0967630664235912,16.686980416125152,4.405928065874164,-0.02306641119030146,1.1542100732316092,2.5995161355455485,11.628877053646228,12.183622857264709,19.783743482548743,3.0967630664235912,16.686980416125152,4.405928065874164,-0.02306641119030146,1.1542100732316092,2.5995161355455485,-13.40264635001194,-15.209940400495725,2.418560484329646,-25.291502879554173,27.71006336388382,7.5125101742899485,0.325113607674267,-1.3522779195807244,3.0311487865093687,-1.7840510071647049,-1.9514871496539854,5.736665571021149,-9.776977094588801,15.51364266560995,3.9062628214647086,-0.13100472074579836,-0.19402131894379587,2.6418952108536726,10.366577008915975,10.47343221216579,19.473935026326217,4.6253753680503,14.848559658275917,3.168957301557548,0.7649222869746366,1.0163126858404654,4.7850831898194865,-11.628877053646228,-12.183622857264709,-3.0967630664235912,-19.783743482548743,16.686980416125152,4.405928065874164,0.02306641119030146,-1.1542100732316092,2.5995161355455485,-13.40264635001194,-15.209940400495725,2.418560484329646,-25.291502879554173,27.71006336388382,7.5125101742899485,0.325113607674267,-1.3522779195807244,3.0311487865093687,-50.5642343481528,-57.178083807229996,-12.43959559360519,-76.23066630912945,63.791070715524256,18.56889250826337,0.6434704532779283,-5.077192971987958,2.0981006098187693,-13.40264635001194,-15.209940400495725,2.418560484329646,-25.291502879554173,27.71006336388382,7.5125101742899485,0.325113607674267,-1.3522779195807244,3.0311487865093687,11.628877053646228,12.183622857264709,19.783743482548743,3.0967630664235912,16.686980416125152,4.405928065874164,-0.02306641119030146,1.1542100732316092,2.5995161355455485
Unf,21.199947171296046,19.266148228780366,27.55149944277946,13.060138371656649,14.49136107112281,5.186229047710809,0.04415255584872183,2.117424121234831,1.1221446337812622,21.199947171296046,19.266148228780366,27.55149944277946,13.060138371656649,14.49136107112281,5.186229047710809,0.04415255584872183,2.117424121234831,1.1221446337812622,-0.28626154656964165,-0.9858438261289848,12.012112392767449,-10.379230047874444,22.391342440641893,6.993581189931099,0.11316856467313936,-0.020706794706515874,1.9301232059090263,14.455412750836471,12.171610251243692,27.85039396258071,4.133354650548426,23.717039312032284,8.468836671170427,0.457425171874776,1.44846675162314,1.5707738042242279,25.84465007133146,22.63832175231073,43.56995123089291,12.939426596858539,30.630524634034373,8.661657176315105,0.5346729710351694,2.5630730066997596,2.295929728562841,-21.199947171296046,-19.266148228780366,-13.060138371656649,-27.55149944277946,14.49136107112281,5.186229047710809,-0.04415255584872183,-2.117424121234831,1.1221446337812622,-0.28626154656964165,-0.9858438261289848,12.012112392767449,-10.379230047874444,22.391342440641893,6.993581189931099,0.11316856467313936,-0.020706794706515874,1.9301232059090263,-20.24516183715045,-19.487159079289995,-10.311757250747178,-31.03820199612528,20.726444745378103,5.657601864528052,-0.4952713283686661,-1.9769428159141322,2.7316446570677737,-0.28626154656964165,-0.9858438261289848,12.012112392767449,-10.379230047874444,22.391342440641893,6.993581189931099,0.11316856467313936,-0.020706794706515874,1.9301232059090263,21.199947171296046,19.266148228780366,27.55149944277946,13.060138371656649,14.49136107112281,5.186229047710809,0.04415255584872183,2.117424121234831,1.1221446337812622
Unf,-2.825393918279509,-0.6991268719502841,9.88612009678036,-16.336512999259867,26.222633096040227,8.255440710170678,-0.20569358719453,-0.28326301849497976,1.6183561271440747,-2.825393918279509,-0.6991268719502841,9.88612009678036,-16.336512999259867,26.222633096040227,8.255440710170678,-0.20569358719453,-0.28326301849497976,1.6183561271440747,32.01092709929162,31.604836664200775,52.456302000791766,15.122442846404738,37.33385915438703,10.627825130326832,0.19318233528704376,3.1934351596102557,2.1925257753211977,-3.264826249759468,-3.555787998266169,27.272088118479587,-24.527958885300905,51.80004700378049,13.200092941531498,0.2281609673471222,-0.34481754168049944,2.7514276698785136,-0.2610534076771168,-0.3147054030705476,18.526599887991324,-13.896737982577179,32.4233378705685,8.856699773626001,0.48555444520253344,-0.03989559270638825,2.6042844362804387,2.825393918279509,0.6991268719502841,16.336512999259867,-9.88612009678036,26.222633096040227,8.255440710170678,0.20569358719453,0.28326301849497976,1.6183561271440747,32.01092709929162,31.604836664200775,52.456302000791766,15.122442846404738,37.33385915438703,10.627825130326832,0.19318233528704376,3.1934351596102557,2.1925257753211977,128.74419413632356,129.59071318618953,147.69000699743629,108.8005883502774,38.88941864715889,12.19906709597915,-0.14667965859601065,12.87519075433293,1.7960348679817628,32.01092709929162,31.604836664200775,52.456302000791766,15.122442846404738,37.33385915438703,10.627825130326832,0.19318233528704376,3.1934351596102557,2.1925257753211977,-2.825393918279509,-0.6991268719502841,9.88612009678036,-16.336512999259867,26.222633096040227,8.255440710170678,-0.20569358719453,-0.28326301849497976,1.6183561271440747
Fam,10.94985235830301,11.620313671301119,18.466569599695504,3.031359256056021,15.435210343639483,3.80484649709964,-0.025452932402386243,1.1121500138069242,2.563532436791791,10.94985235830301,11.620313671301119,18.466569599695504,3.031359256056021,15.435210343639483,3.80484649709964,-0.025452932402386243,1.1121500138069242,2.563532436791791,24.899509501079383,25.57232602384829,34.30169755347379,13.721411960432306,20.58028559304148,5.841897455567235,-0.3248434270375468,2.4795986857056,2.3241565339144477,6.7883519293970425,7.737139867458609,17.773356375982985,-6.061107342247851,23.834463718230836,6.765335615584841,-0.2571825367621594,0.6607075945511717,2.0585526756872476,31.15780663602681,32.58307151554618,38.7518375646323,18.325832570553757,20.42600499407854,5.527056374654321,-0.8296036269132189,3.1257412126842063,2.9143216509349474,-10.94985235830301,-11.620313671301119,-3.031359256056021,-18.466569599695504,15.435210343639483,3.80484649709964,0.025452932402386243,-1.1121500138069242,2.563532436791791,24.899509501079383,25.57232602384829,34.30169755347379,13.721411960432306,20.58028559304148,5.841897455567235,-0.3248434270375468,2.4795986857056,2.3241565339144477,72.60173179719669,73.5894063836895,83.71295552933589,61.08749221311882,22.625463316217065,7.270351334930137,-0.23804047687719523,7.244095949393946,1.7602193722438055,24.899509501079383,25.57232602384829,34.30169755347379,13.721411960432306,20.58028559304148,5.841897455567235,-0.3248434270375468,2.4795986857056,2.3241565339144477,10.94985235830301,11.620313671301119,18.466569599695504,3.031359256056021,15.435210343639483,3.80484649709964,-0.025452932402386243,1.1121500138069242,2.563532436791791
Unf,-3.806151000800967,-5.423263701231917,2.5350609575980343,-8.078831342572812,10.613892300170846,3.3812789485772528,0.6720825588668455,-0.3869654703867562,1.9408511180957784,-3.806151000800967,-5.423263701231917,2.5350609575980343,-8.078831342572812,10.613892300170846,3.3812789485772528,0.6720825588668455,-0.3869654703867562,1.9408511180957784,17.6116573353642,16.672302848519394,37.512572532705235,-3.3868974469442037,40.89946997964944,12.715275716392293,-0.36558194173070274,1.7600291567715611,2.0251233340033115,16.5941115273409,17.5281556948903,26.70276262506377,3.8961266000114847,22.806636025052285,6.711151764156905,-0.3746471107015354,1.6610502785784136,1.94363954852676,-2.9451276070893493,-2.446816438350652,3.5134141853632173,-13.605305866803974,17.11872005216719,4.877205533888,-0.6744403682955437,-0.2804980433068185,2.424592024992291,3.806151000800967,5.423263701231917,8.078831342572812,-2.5350609575980343,10.613892300170846,3.3812789485772528,-0.6720825588668455,0.3869654703867562,1.9408511180957784,17.6116573353642,16.672302848519394,37.512572532705235,-3.3868974469442037,40.89946997964944,12.715275716392293,-0.36558194173070274,1.7600291567715611,2.0251233340033115,52.99149442040429,46.18460843630601,111.75528197782114,-1.3033495633862913,113.05863154120743,35.891466618947014,0.25884227094111356,5.272598921427893,1.7914106443984157,17.6116573353642,16.672302848519394,37.512572532705235,-3.3868974469442037,40.89946997964944,12.715275716392293,-0.36558194173070274,1.7600291567715611,2.0251233340033115,-3.806151000800967,-5.423263701231917,2.5350609575980343,-8.078831342572812,10.613892300170846,3.3812789485772528,0.6720825588668455,-0.3869654703867562,1.9408511180957784
Fam,1.8153132478241436,1.651930972457194,9.49624791246606,-4.9471550482849125,14.443402960750973,4.294549026013838,0.1053915282998785,0.20683681810058702,2.062233645626156,1.8153132478241436,1.651930972457194,9.49624791246606,-4.9471550482849125,14.443402960750973,4.294549026013838,0.1053915282998785,0.20683681810058702,2.062233645626156,4.685745036562357,4.635719264456384,13.837997926202661,-5.7348461339756795,19.57284406017834,5.433929759956667,0.01321045641313704,0.4497531391596891,2.7607840693557617,-1.567099649089589,-2.3683248855377315,6.271982783800922,-6.437886895582778,12.7098696793837,3.156112707147293,1.0949989719102107,-0.15886242854357843,3.716231683686004,11.584820452543891,12.644409707718296,22.648297090199776,-6.655868219240801,29.304165309440577,7.625893750630717,-1.007157491814345,1.1277496768963169,3.496046462892079,-1.8153132478241436,-1.651930972457194,4.9471550482849125,-9.49624791246606,14.443402960750973,4.294549026013838,-0.1053915282998785,-0.20683681810058702,2.062233645626156,4.685745036562357,4.635719264456384,13.837997926202661,-5.7348461339756795,19.57284406017834,5.433929759956667,0.01321045641313704,0.4497531391596891,2.7607840693557617,10.540572590619272,9.918723208102165,21.484556782525033,-0.34938150861307804,21.83393829113811,6.65916355603482,0.0703918738565611,1.0369621263866051,1.7686244852188089,4.685745036562357,4.635719264456384,13.837997926202661,-5.7348461339756795,19.57284406017834,5.433929759956667,0.01321045641313704,0.4497531391596891,2.7607840693557617,1.8153132478241436,1.651930972457194,9.49624791246606,-4.9471550482849125,14.443402960750973,4.294549026013838,0.1053915282998785,0.20683681810058702,2.062233645626156
Unf,0.6564389291969956,-0.7372025265794946,8.484960744681302,-7.978440407896414,16.463401152577717,5.148862684798317,0.03007483271019815,0.08768592689661041,1.668157217612974,0.6564389291969956,-0.7372025265794946,8.484960744681302,-7.978440407896414,16.463401152577717,5.148862684798317,0.03007483271019815,0.08768592689661041,1.668157217612974,19.36518763800111,22.057431834809904,30.705980293532775,3.596478336476139,27.109501957056636,8.650894867255854,-0.3051504865080569,1.9365536139321127,1.7605721234821625,22.5889301733472,22.002422156219836,28.60934728232678,16.754434909671545,11.854912372655235,4.1413903781680705,0.06007494953059821,2.2626683416041695,1.3852530661351077,-4.262009698189436,-2.9019016665188246,0.7189951247710269,-10.869536708923988,11.588531833695015,3.676918738828457,-0.5546366759158803,-0.43234266293296625,1.8370056581234613,-0.6564389291969956,0.7372025265794946,7.978440407896414,-8.484960744681302,16.463401152577717,5.148862684798317,-0.03007483271019815,-0.08768592689661041,1.668157217612974,19.36518763800111,22.057431834809904,30.705980293532775,3.596478336476139,27.109501957056636,8.650894867255854,-0.3051504865080569,1.9365536139321127,1.7605721234821625,59.79026900604367,68.39200432295911,85.51713835913688,16.9859758898383,68.53116246929858,21.636407667228568,-0.6959653869367474,6.003574703953857,2.151872552057107,19.36518763800111,22.057431834809904,30.705980293532775,3.596478336476139,27.109501957056636,8.650894867255854,-0.3051504865080569,1.9365536139321127,1.7605721234821625,0.6564389291969956,-0.7372025265794946,8.484960744681302,-7.978440407896414,16.463401152577717,5.148862684798317,0.03007483271019815,0.08768592689661041,1.668157217612974
