condition,T8_mean,T8_median,T8_max,T8_min,T8_ptp,T8_std,T8_skew,T8_auc,T8_kurtosis,P7_mean,P7_median,P7_max,P7_min,P7_ptp,P7_std,P7_skew,P7_auc,P7_kurtosis,P8_mean,P8_median,P8_max,P8_min,P8_ptp,P8_std,P8_skew,P8_auc,P8_kurtosis,O2_mean,O2_median,O2_max,O2_min,O2_ptp,O2_std,O2_skew,O2_auc,O2_kurtosis,Cz_mean,Cz_median,Cz_max,Cz_min,Cz_ptp,Cz_std,Cz_skew,Cz_auc,Cz_kurtosis
Fam,9.418049007063718,9.142671387962764,25.069688490475528,-3.917653884855099,28.987342375330627,7.2325310096528765,0.3556855182198555,0.9358361748819294,2.958174249638793,2.8459770253273464,4.7426613036805065,8.209488441934809,-10.756458323157858,18.965946765092667,5.536701411729316,-1.2756699251524055,0.2767979906936935,3.6844180965972235,33.68453287704982,27.275940738036297,84.0287611936219,-17.283075067098252,101.31183626072016,34.16690562435992,0.31861242141617807,3.3677797290352376,1.5504932486033574,-58.44831335147879,-63.64257205859758,-32.44763138354756,-73.927833000198,41.48020161665045,12.299395716947535,0.8300061159719688,-5.916087846786518,2.45678104838234,-11.070429182452175,-10.806324098666664,-1.790589976735646,-28.1283264484955,26.337736471759854,6.729225438797177,-0.9893979499227077,-1.0861710395593072,4.082579434372687
Fam,-10.911870722688596,-6.911173386470182,8.667564543429762,-34.386044717393816,43.05360926082358,12.16908288891742,-0.3462250762798286,-1.0663603956186036,2.1536982671150384,13.762689211314584,13.192373899073573,32.23547537345439,-12.89524334424641,45.1307187177008,11.667568608553584,-0.20144259038354423,1.4376962445092512,2.367915939648521,-19.881250444506385,-20.443434550543316,-3.525137344695395,-31.038394809002057,27.513257464306662,9.291663603845905,0.24549192926186564,-1.990902440835394,1.6456459667121528,2.0958847309989674,0.8855672319896257,53.2304729858879,-35.40360921761021,88.63408220349811,25.42114635604941,0.2408403151963384,0.059000082404442114,2.080356300648207,1.604115483367662,0.4869912550997668,13.80559569952311,-9.146279808192048,22.951875507715158,7.100519933218999,0.2419283746015652,0.16100014455044587,1.879803589100758
Unf,-8.459077426218405,-7.187145229181624,-2.064804220935912,-18.36931005527731,16.3045058343414,5.055761648375605,-0.6154016142070938,-0.8530316876769133,2.0155451069158006,-6.237054060639261,-0.331992751512189,6.324364221654832,-29.321088732103817,35.64545295375865,10.337172677397215,-0.8609747295832386,-0.6277355727247432,2.660574612221668,-17.75288861748637,-18.770178940030746,-5.281760422803927,-26.439813154865988,21.15805273206206,5.735055216184729,0.8296635600055238,-1.739017255410628,3.025794483111515,30.154461726921838,36.57010347524192,53.812924306839705,-4.5274177864484955,58.3403420932882,16.996389273561785,-0.5264310880716793,3.047038422026894,2.101689650554613,-10.115536234969532,-9.6259009296773,3.0888211313140346,-23.820479327696376,26.90930045901041,7.564966908588376,-0.23117732059523513,-1.0342747455649668,2.061168435199518
Fam,-8.823298646103257,-9.950432740879478,9.72003999777371,-19.958659322583117,29.678699320356827,8.11784191783332,0.617950027947798,-0.9251419380480833,2.523909603407794,6.693454684873009,9.423411029274575,14.721311345056165,-12.200300261611119,26.921611606667284,7.46816274652639,-0.9908219365217982,0.6904933332677331,2.8691227974686533,-19.54532420383587,-19.650276044558268,-13.256017155072186,-26.006526240962557,12.750509085890371,3.2598959640375558,0.0530627972801792,-1.9372493980370789,2.8573153263678845,20.477409905722126,20.852775378443766,42.56214015185833,0.7472006018360844,41.814939550022245,8.679541572195005,0.2979953809761832,2.034892379171028,4.277063531881368,9.140096083753564,9.47911348703201,19.29441532411147,-2.8814290544687537,22.175844378580223,6.880289328659368,-0.449438247301617,0.9099441466066466,1.970216239989422
Unf,-8.73757335175294,-9.518070783087751,0.40602711237625044,-13.071375178697053,13.477402291073304,3.219659572076951,1.320390174486473,-0.9014497110736345,4.4611322455841576,-68.65139277159379,-70.24795195320621,-49.73630711901933,-75.43977699242532,25.703469873405993,6.041738723869937,1.6554141409286756,-6.899683082240181,5.727591312610686,8.547153767652231,7.294155921044876,16.079144188552164,0.25734937025845284,15.82179481829371,5.264995721653021,-0.017728906505600744,0.8596894491053982,1.3944859414427129,130.346037342231,130.10955444769934,146.45890041720122,91.49535617325455,54.96354424394667,12.58932489226055,-1.0218610093170821,13.087965815074822,5.040874027026227,-50.05464985375651,-52.09680239204317,-32.98954834463075,-64.30131907109171,31.311770726460963,11.990751238849299,0.09355107480673075,-4.992145455703955,1.0439990641444052
Unf,-31.798908226986757,-30.8469689116464,-10.885502888413612,-51.98412691242993,41.09862402401632,11.878266593273823,-0.05013625440144151,-3.2165634514373425,1.9442595422920608,-68.64112947368994,-65.80167973879725,-46.48732647183351,-90.91846732189879,44.431140850065276,12.391364256911341,-0.12835663229556177,-6.825739061364819,2.2156203209816088,-1.6089687809776128,0.38292260740036,5.333383342076559,-13.77190801576944,19.105291357846,6.035165537870699,-0.8214188759897988,-0.14985627875924898,2.078132811252393,158.17472656355955,152.8941502328962,187.37147911451757,110.49990280298516,76.87157631153241,22.346024524726325,-0.17878280120546364,15.803748620344713,1.8603221460858712,-29.6639258207366,-36.77037238958292,-2.855656475730939,-50.974907935597,48.119251459866064,16.802143199860453,0.23483481450168503,-2.97493134764021,1.2436431956986524
Fam,-8.284842822857941,-9.261125796911074,5.591821718553547,-18.878243281506002,24.47006500005955,7.316546563027294,0.4633103050037939,-0.8307920183481209,2.20013473859619,-36.08508240386772,-34.276930819032714,-30.465609597740695,-46.5588818769902,16.093272279249504,4.64543007804362,-0.8052214078452705,-3.5998880312072146,2.5957946842987565,0.7938546329018419,0.052338471334678616,8.954177246778272,-6.952892363187857,15.907069609966129,4.33095052623849,0.21675613430820315,0.07626473480891344,2.315487149341691,59.32867749764297,61.206086684251204,68.79870488774031,42.5619182351511,26.236786652589217,7.773504325298836,-0.6960036554435037,5.954950823531156,2.4154913550183035,-11.001245818183984,-9.834277989284601,-1.2025253681713366,-24.2671012529172,23.064575884745864,7.131287664541899,-0.36707070004862336,-1.0823156471308022,2.079395414836034
Fam,-8.328209188535906,-7.544547088400577,5.454821803141385,-23.601893190061674,29.05671499320306,9.058079051877192,-0.16440832906737915,-0.8133090518296299,1.6736909658675945,-29.556233829890306,-26.642304874258116,-18.221087884739973,-44.53703877516091,26.315950890420936,7.698434009427083,-0.5005732402200784,-2.963866135255068,1.9745173247207113,3.380360082106703,4.988721684640041,16.43816904106643,-10.757815289252903,27.195984330319334,6.419119549349847,-0.4996825605360892,0.311401778612002,3.0951300351118602,41.40451318772438,41.364910430274904,52.61121623334475,32.508083677385,20.103132555959746,6.553175509163364,0.25586800992488146,4.110030022999865,1.7063076223575107,-13.704224032223395,-14.845316854916746,-4.448771960596787,-19.85391281777993,15.405140857183142,4.106207880923021,0.852234258364698,-1.361750071599641,2.9442833528281493
Unf,-6.193188449051727,-9.881292044155998,17.689437299850397,-19.39318644872401,37.082623748574406,10.611339297398027,0.766251077657284,-0.6109186682873501,2.5863031810230126,-25.188020537405883,-25.306585484941024,-18.28448148444295,-30.39972943952307,12.115247955080122,3.5395784918940256,0.413367146265757,-2.515520279132715,2.175995184185835,-9.333071882513021,-9.656995189288864,-2.858436346286908,-17.84114101610612,14.982704669819213,4.092377161421909,-0.14691235600163485,-0.9018582454610076,2.6777267928380617,52.11894502001367,55.64179264183622,77.2725252318196,27.641850465442985,49.630674766376615,14.591494884380497,-0.23886017782340974,5.178118649690664,2.061171690350574,-5.16609738864505,-4.714034503194853,-0.9704853027869831,-12.759606761392206,11.789121458605223,2.68447291308019,-0.7482063769566691,-0.4940040351147149,4.083099605476631
Fam,11.967099707222728,12.663388133660192,22.63223177578766,1.7534425751364324,20.878789200651227,5.55364854912496,0.05005462525739681,1.2051354725730945,2.4157076889150937,-4.267629367842137,-2.63452636772854,10.968949027301278,-19.17499685077928,30.143945878080558,8.89783760125897,-0.16808357688986084,-0.4323593540913819,2.057608200232713,-16.294370582797384,-14.971441942179808,-8.784387318883091,-28.643062250921503,19.85867493203841,5.787238033679709,-0.5696598652354712,-1.64245193264648,2.1207162663977,3.9808829797038925,7.6798004329248215,32.40001751692034,-28.97758713515941,61.377604652079754,20.333026354047504,-0.10026822988887482,0.40554478996581955,1.3289503951558554,2.429153054296106,1.834970817071735,17.665075574768707,-6.555155323439976,24.220230898208683,7.069115074601272,0.7264966345729537,0.25823499525366034,2.7464882298057227
Unf,-7.116001376936345,-8.788838385953568,9.610211236577015,-24.48469058435876,34.094901820935775,7.159685744682347,0.526778371679669,-0.686998011739283,4.2139753887435205,-4.119595644169749,-4.059420916746603,10.498188203200698,-22.387579520000145,32.88576772320084,10.39177670233839,-0.24448632889731337,-0.4313297963508593,1.8610268529839231,-3.437637662255628,-5.028010718888254,34.9128276866395,-19.946106476709247,54.85893416334875,12.272661639776828,1.6612353002673625,-0.418086822907909,6.2449851566704435,-12.925123979375012,-14.033474599273177,22.154745238367468,-44.67708640731871,66.83183164568618,24.503523518174948,0.0854740362392718,-1.283435480276007,1.192578991075118,-2.7005767872896493,-1.4798400798099465,6.0271722759353,-14.169930182106327,20.197102458041627,5.738340385897328,-0.5408130877448127,-0.2929643491518934,2.252080134143913
Fam,-0.10478136293666186,-2.073341704544873,19.73908547370229,-13.669178770214785,33.408264243917074,9.614530039699874,0.4411752310026142,-0.02379381720425863,2.02310397850811,11.016955078538068,11.024321338481968,21.622838175971992,-2.2502370029542362,23.87307517892623,6.120183837781317,0.040143069330153734,1.1220873757628147,2.356523826882813,-14.75729658732934,-14.1625287142233,-5.328866336640203,-23.8590691878926,18.530202851252398,6.073097885885026,-0.11526445862948116,-1.4632602246584643,1.631572367178687,-14.085525505764123,-21.01278460031608,26.018684366135858,-31.91743599018082,57.93612035631668,16.94064132901489,1.236270153409301,-1.4680918898972388,3.208551060418508,0.02440110882581883,-1.9005889839718293,17.91469730960671,-21.09070737787988,39.00540468748659,12.089815671159212,-0.3075706766357998,0.008854318181704651,1.812640614462794
Fam,-31.43263261379686,-20.63162628473947,-0.571580414998607,-65.67859963979572,65.10701922479711,20.9877462280518,-0.534906316706495,-3.1445452970296084,1.698803866684959,-37.39414943573558,-38.23189217655454,-11.705602446454577,-57.76430043624714,46.05869798979256,13.821421051436957,0.2254629024423567,-3.714262428805946,1.8565921175626332,-2.8378042884469323,-3.234103132854216,6.703926828777185,-7.395102329610381,14.099029158387566,3.1064745361918633,1.572126333803785,-0.2994993387602223,6.421217853795735,103.01593535517055,94.01900751981884,162.08623128477484,38.860278436914086,123.22595284786075,43.09099874880456,0.14377841522548956,10.264677996700815,1.4726368870867057,-22.18203504666095,-21.946621927781962,-14.485609426628798,-33.24814679217525,18.76253736554645,6.333134519535656,-0.4489674593120131,-2.236696455798824,1.8028786157337011
Unf,14.497411344704092,14.27609959137044,28.07166674756445,3.400802370379097,24.670864377185353,7.787443747074231,0.14576274617194096,1.4531374204469543,1.670073496894702,-17.70219250829541,-16.832556866575032,-4.010307748103514,-33.68008401594125,29.669776267837733,8.105551338544691,-0.4861956805777363,-1.7259743875606857,2.8865875211439773,-6.080767701195537,2.0460236669350707,20.7319317269139,-29.30652590293903,50.03845762985293,16.50073193477467,-0.13807663578704027,-0.6296357525346128,1.4138857109516798,37.848298339108275,32.11315743101295,64.63733734562993,8.311308192787692,56.32602915284224,19.35535192059018,0.1062704184189834,3.731784192090149,1.4719561335359461,-28.2095824191996,-27.406187655287795,-9.210941243509296,-43.02950037526898,33.818559131759685,9.94654151895676,0.23156405739536176,-2.849588374186013,2.1474259820985653
Fam,-17.97503120516152,-18.040186660073232,12.218355550430715,-51.22534275869839,63.443698309129104,19.930549749511506,-0.09140167235738339,-1.8078824633354467,1.7843923949287903,-50.825083655161926,-50.04642662242986,-38.06718814303167,-61.44933286122978,23.382144718198106,6.342946947320756,0.06620775067168641,-5.071270233785467,2.3687723049775844,-13.356008795339081,-12.9747263599711,-3.4319457427045563,-22.658350644633174,19.226404901928618,4.749624111407918,-0.1314211455840991,-1.3558236107193835,2.617179855514343,135.5512106853824,139.25330858910456,161.0027684364468,87.53810834605247,73.46466009039432,20.8101140616465,-0.8511698544468598,13.600447063475283,2.769438177861664,-46.94226194820098,-39.49397614633199,-29.68248736578971,-75.27892012149096,45.596432755701244,14.715012316996427,-0.5549419072471042,-4.635761580135455,1.7470377614234598
Unf,-6.175156700666689,-7.260831580424565,4.3098048081446905,-16.685335140209645,20.995139948354336,5.541931800248732,0.17014163660926976,-0.6284914568785958,2.250655446713483,-2.5634498765743254,-2.178143972741964,5.187842816667398,-10.869704965443816,16.057547782111214,3.9379094326840307,-0.2370411959757923,-0.2546637548665825,3.253764351097173,4.571992424036335,5.24508322996553,8.735864867048804,-1.0031234296548064,9.73898829670361,3.281653772322434,-0.30430783784995863,0.45910417139861875,1.587377791105238,17.614709445996805,20.873012545052916,26.795574740390293,2.5459573862463003,24.249617354143993,7.410102378105392,-0.4587700380924059,1.785163927268448,1.724189528698412,0.2716618309451545,0.6145800810486435,7.141128662624396,-14.234565242077224,21.37569390470162,5.100954319154251,-0.9458740961429933,0.0442549809105072,4.0607347107924525
Unf,-11.838547729544539,-11.482522040751064,-4.65597531729145,-20.804436644539237,16.148461327247787,4.156861463189523,-0.35847145928537505,-1.1811812002119277,2.6340980136668226,-6.1918367595563515,-8.840395821607672,4.048167738801567,-12.873274499725085,16.92144223852665,5.536516899372686,0.6600485539248487,-0.6244020761437151,1.776537219724469,-1.810853001361378,-0.631704779152642,8.130363312375266,-14.16243685525842,22.292800167633686,6.831053493217358,-0.33533348260496026,-0.2033181383147989,1.9261956039631454,37.57985240764146,33.26870501041412,56.78538582287729,22.764048480894417,34.02133734198287,11.669869949599585,0.6339300861890472,3.7225223908412355,1.8615112343612374,-7.788783260746886,-9.649846560932929,4.138335043535335,-16.272588254651055,20.41092329818639,6.424573200031214,0.38532580905881564,-0.7732785384943448,1.6853988507313933
Fam,-26.30362260228699,-23.132010028348304,-5.971354312350741,-62.086481193546206,56.115126881195465,14.163636434419738,-0.8537878174640147,-2.5809868545992907,3.5535346598539155,-33.384393715935474,-32.12999763491098,-25.52916885179002,-44.92471271078102,19.395543858991005,5.13227496894496,-0.5915660727357177,-3.2975956609410484,2.5044558185859067,-3.0909129128312647,-3.485654929136217,12.864577911386732,-13.755326108366717,26.61990401975345,6.856509512036375,0.6191067260678097,-0.2940761864107186,3.2477450642811068,108.55391435772897,100.02385533880442,184.12116332910955,77.91188545525074,106.20927787385881,32.1694823945948,1.0069954568337547,10.709371351088727,2.9287184730104387,-28.12332936977887,-31.173515708360355,-14.801573342992924,-42.471318010939285,27.66974466794636,9.77514063009139,0.10167880445881886,-2.7965569066995033,1.3164635184098639
Fam,-12.128058958620176,-4.668219844461419,6.801861218264094,-77.59026630083099,84.39212751909508,23.592099628513356,-1.9315097496995,-1.080144547963157,5.691245447799467,31.921251320454758,31.194060284178704,57.12640268029645,15.701993106631562,41.42440957366489,10.626306052173643,0.8286608448391872,3.187308412957083,3.3781945574888534,-11.23896051233522,-8.618222182121826,-0.028295836784764106,-28.57334038708359,28.545044550298826,8.704998601972878,-0.6756545404848873,-1.1072197418676555,2.285441146279733,-20.49623087976635,-21.824500436196104,37.913636333541945,-53.32136424840428,91.23500058194622,19.12057263428913,0.787415671969437,-2.1381380899884497,5.030480342699738,18.89701091456048,18.58051746239653,23.832251827116124,12.971081559953745,10.861170267162379,2.818955494894564,-0.2167950902369548,1.8897444243771042,2.4006824376010107
Fam,-71.6558314217344,-73.64099656115286,-36.507459299173206,-98.17934187594801,61.671882576774806,19.696910995821195,0.40297307202407323,-7.1917499274811325,1.9318030346441932,-75.58638585928398,-76.61349445697851,-50.16549039282836,-96.84087126515806,46.6753808723297,12.97741513889595,0.336102800720319,-7.548715328889067,2.138096963280511,-6.075788267987893,-3.262957989136339,11.32554461946711,-30.716455512447283,42.04200013191439,12.025598846139323,-0.8015467212121095,-0.6037875496294003,2.657914801346845,186.06741874604128,192.0220529427752,204.61870008148253,154.0947414468974,50.52395863458514,15.578167906076644,-0.6209666040231432,18.588847749026126,2.0378895598624247,-35.5593033068894,-34.56459489825647,-26.429772333358414,-48.413854528917,21.984082195558585,6.434232571942337,-0.5044982345455387,-3.5389927373568257,2.217022540264699
Unf,-39.07699563289778,-38.94530709658284,-17.240212400793098,-63.09739546850324,45.85718306771014,12.026277930916473,-0.3290844647977623,-3.9337141879876443,2.5401954047173323,-42.873564150515726,-42.90584911359474,-33.797870855778456,-49.391128413844854,15.593257558066398,3.8894833298949325,0.6399696653835216,-4.256048716154354,3.3349409634193963,-14.889275829633474,-14.784995528316358,-5.560979843721725,-23.14114863111172,17.580168787389994,4.9708760550419,-0.015500366531035483,-1.4619962589260314,2.324492847272243,136.70927896433008,133.1523890257813,168.48364612087607,102.34776709694415,66.13587902393192,17.39603930147986,0.10617236516840059,13.665320081320923,2.438989120420893,-30.465184408967616,-30.798375519225374,-15.164620890573133,-41.35753260925412,26.19291171868099,7.398141366093486,0.5678745712335784,-3.0149156597883078,2.665901734421367
Fam,-33.096691682798195,-33.72121318534482,-14.063646631257143,-54.439111409010366,40.37546477775322,9.495558841239758,-0.1940686290765634,-3.250670578928833,3.8039843158460007,-43.55217405505895,-39.57410626753699,-4.244968749844702,-83.47252878593281,79.22756003608811,20.46404551815963,-0.18179844842846404,-4.336644528540414,2.541852510858455,-16.88856374270332,-17.14447353151627,-3.57028829967021,-27.778578441939317,24.208290142269107,7.571213000014676,-0.02693845109309557,-1.657352800338053,1.9540051940095067,106.25176079114541,84.9016141728498,213.38602527976036,51.07284232508391,162.31318295467645,47.78246012114407,1.0262368736972396,10.479347995089077,2.9319007642550408,-43.70648139229161,-43.99820318212733,-13.319049685378559,-77.675016655121,64.35596696974244,18.552652258686646,-0.005868130364905117,-4.40947081213279,2.4578002776471397
Unf,-38.31012789025688,-33.340647860313766,-11.901382094947621,-70.8016668795608,58.90028478461318,16.16707529367794,-0.5835024740595637,-3.803632671949899,2.5072706923532193,-48.72461116834669,-52.1542206115555,-28.628377549466677,-62.99156666500494,34.36318911553826,11.01065462588348,0.5403561595051197,-4.879777986798398,1.8167795193176888,8.497958368444905,8.200509000744205,22.01120696554426,-16.17213274585083,38.18333971139509,8.652368403764122,-1.0168632834297118,0.9026765877774507,5.123170408437244,144.7877744235134,145.49627667292953,187.82766710501164,106.86022142181173,80.96744568319991,20.190807971424487,0.4488117012624094,14.410909126485803,3.0398356469816017,-56.578345790442725,-55.362863349728286,-49.4614323542919,-64.64368925662711,15.182256902335212,4.403944294713359,-0.37540039913888273,-5.651039226582196,1.978957140428634
Fam,-8.67002975068177,-14.208615084498888,20.32334487012122,-22.580257791560143,42.90360266168136,13.1803763708859,0.966166552851304,-0.8797024078325397,2.7891760866734696,4.4273639071471615,4.768628514284501,11.469199307612143,-1.6245090819211327,13.093708389533276,3.940879248941986,0.10269849599342068,0.45983542131006083,2.0941552589190806,-19.321401693489932,-21.048525923106354,4.940975486533716,-36.2848695658613,41.225845052395016,9.820608323344103,0.6369796421436623,-1.9566992642717107,3.667061280886175,40.17271777019442,34.52952660154551,62.63203249545768,17.03165253275074,45.60037996270694,13.540931908256983,0.16941930564763072,4.0035842052513395,1.9408888858622764,-15.52197202797218,-16.24490050744498,-10.03193756332621,-20.054341803188436,10.022404239862226,2.717627521138643,0.4501876699169217,-1.5494364745961549,2.4852651804526076
Fam,-13.554875050221408,-26.575629817671143,44.00304896989837,-49.24047607346438,93.24352504336275,30.72860172731146,0.7170682553103618,-1.436107091844987,1.8970648740566098,47.11658392317566,56.13460598397069,69.81465412536636,14.049058336240705,55.765595789125655,18.301199038890452,-0.6138164546337438,4.8216721802328175,1.795669740224426,-35.707836034886824,-38.90910193149466,-15.946345229167491,-46.04639616445638,30.10005093528889,8.799390084772702,1.3897024779287395,-3.5869479652464507,3.6250501684387415,-40.35788739341884,-38.9695524063427,-25.498553441138938,-60.67827416700311,35.17972072586417,7.8529006104050625,-1.0339093045491399,-4.046995539635149,4.3603684227584685,28.62743615248921,28.66781233024085,48.48190656048246,14.37119317415636,34.1107133863261,10.044237932081092,0.35803789441963685,2.8630310990263252,2.078411738426674
Unf,-13.645614007355807,-12.969941963092424,-10.24003722704947,-19.45611984410789,9.216082617058419,2.983540660290135,-0.6996811724600193,-1.3513044108100054,2.110073348981229,-24.15427549679477,-22.10229376942152,-13.351474990486167,-34.87037974991836,21.51890475943219,6.339985625605405,-0.3780173053515103,-2.4122367056160408,1.867090816214656,-11.719535345596691,-11.043748600059189,-8.952706593845505,-15.674411770305596,6.721705176460091,2.117045883458479,-0.6393247051214094,-1.1706316849107594,2.128566777580179,73.27584521240519,70.92666783137247,95.1081674429588,54.82054257299751,40.28762486996129,10.878791898271627,0.6788372003319642,7.3089387908576064,2.5776581682367947,-15.3230255506287,-18.25445178837981,1.411155835739919,-26.63898339960724,28.05013923534716,9.590796797651588,0.5967888446544247,-1.5509235836986819,1.7514920787094643
Unf,-17.757388045188584,-17.659842342254706,-6.9713505581603386,-27.767517167376354,20.796166609216016,5.468555727633396,0.11709267365057927,-1.7838282858347845,2.2970783311498595,-45.288522065115664,-42.59650995663833,-30.361519748112187,-67.20797682646662,36.84645707835443,10.945682767646892,-0.7490599145641793,-4.507927751619428,2.5107078663963076,-28.846017043039094,-28.568530979100615,-20.211871742503718,-38.18238837993704,17.97051663743332,5.0687121664970265,-0.06734803611297197,-2.880456781985778,2.2327171003713415,141.2293747237597,141.01068518357351,156.36035823263228,128.74459207523614,27.615766157396138,7.989292542325557,0.31909506224144696,14.090601746057832,2.3353033341095175,-40.39164825651544,-41.96466215944383,-30.585546483052894,-51.75472688279115,21.169180399738252,7.475347173228861,-0.08574930435946007,-4.0313495711267615,1.3630007817917889
Unf,-21.42173805343471,-20.92694467137335,-13.232707715360448,-31.473031413042918,18.24032369768247,5.651345016384987,-0.40186492416818237,-2.14913281698714,1.9990591403241593,-42.94783516692965,-43.424284740467556,-33.66594683029689,-51.92377284402028,18.25782601372339,4.6722118503664625,0.19528891845054525,-4.277752107797761,2.7811086798559326,-13.644368576793708,-12.242937827977585,-4.32670776717714,-25.032664780155756,20.705957012978615,5.790228924789411,-0.6607301660162808,-1.3548760825616333,2.6545189785485723,139.22725814224506,141.43611042527482,150.43458552099764,106.37215746100992,44.062428059987724,9.633257514208534,-1.90847267366323,13.931842930837576,7.530392046436561,-39.08222543731636,-39.32917388738133,-25.855300918919966,-50.09783853893168,24.242537620011717,8.869739102402429,0.20867906378960188,-3.8963119720620845,1.3335604951235662
Fam,2.8146086153723306,-2.605413328637951,25.226760044461116,-26.293793780496344,51.52055382495746,13.008723452863562,0.10485077536767096,0.320280939519193,2.5587946926370524,-5.031948914025774,-0.5047633919730288,6.687780114589259,-27.808111553895287,34.495891668484546,10.976297106410648,-0.7664765436106012,-0.47250257892417263,2.118861988185145,-43.48708839293417,-46.90627247327939,-6.634596502408385,-78.7894387030974,72.15484220068902,22.792453781220544,0.1958193198635788,-4.374015728341377,1.8733343638897129,71.80002341136479,67.93594366172329,126.20734923984855,21.81706986448262,104.39027937536594,30.093094636447603,-0.14044605295741688,7.127299900765,1.8990216912252362,-4.806657815291915,-5.914155053687864,9.564273568685167,-16.633512132102624,26.19778570078779,8.475825926228808,0.29095359468877624,-0.4360529667527919,1.8383649044883228
Unf,-12.72173840159387,-12.417627658578567,5.479522769746836,-24.11119385214988,29.590716621896718,8.274116512427858,0.5433624651847762,-1.2575856280057764,2.7505867228998637,-34.92799181368757,-35.662727896124125,-0.23591745446083223,-66.7287822579965,66.49286480353567,18.052320382180937,-0.10350950467692123,-3.5343553379839507,2.266685891588394,3.607655039799668,1.6369742183997005,11.148437806696165,-1.2714194781437982,12.419857284839964,4.296088081621855,0.6357098526181874,0.3548594770982761,1.7159015449173503,75.39907600263317,83.8673186080996,143.55826715473086,4.495894245337695,139.06237290939316,44.04791169573472,-0.13547802982161286,7.609340660434621,1.6239370377256408,-44.11836128453545,-43.50460403657053,-28.256863515707664,-67.97752575948834,39.72066224378068,10.983073582085563,-0.6928824849977122,-4.4184158483345755,2.8589805564609057
Fam,-23.27216961580584,-19.927621906390414,-5.976104603178101,-54.49193486128934,48.51583025811124,13.050252888337557,-1.1544198858435306,-2.342654704670533,3.563836358549965,-52.127204841011775,-49.73126124241389,-32.81618046457879,-83.7293773656711,50.913196901092306,12.247745537760693,-1.2042725251910924,-5.223859080430714,4.210902782117462,-9.139750163128086,-8.797748250799486,1.6182564195332816,-21.774612832814455,23.392869252347737,5.794325300200518,-0.29200973484592585,-0.9182623518582945,3.074002140313121,143.83885718416423,136.52985217049718,222.14275668375194,94.79192522121593,127.35083146253601,35.05751122242921,0.9884291455190254,14.478441985139431,3.1180442011788565,-55.467858076623926,-52.01671956456266,-40.435577830066904,-94.89230433246121,54.456726502394304,13.663526891836105,-1.6252115635336308,-5.459095471639713,5.469469149317222
Unf,-4.491105718019439,-4.454697773326188,10.494215530343354,-20.888437575194985,31.38265310553834,8.49377676282144,-0.19300173489400316,-0.4296782330946288,2.168137349637456,-50.39887582825031,-49.2070412292378,-35.8216893801,-64.29570930777118,28.47401992767118,8.319608060512383,-0.2025857620562546,-5.05112315788058,1.7820635706938563,0.3779283127131477,0.4379945011123709,8.708927452971693,-8.027682270039804,16.736609723011497,4.556035973039602,-0.097822774389642,0.03400054356874928,2.1992238500939187,109.32519972601978,107.66014020191506,142.4879301339388,82.976977864746,59.510952269192785,13.488072762265142,0.7366499413977021,10.930067886027,3.883726728695278,-42.586191179557666,-49.68646135239396,-18.362638002145104,-58.20979276904836,39.84715476690326,14.070354676250357,0.9494176915615347,-4.257457360390581,2.1074649179156593
Unf,-19.123795762145445,-19.07208024931606,-7.0900205173529685,-33.95402745809406,26.864006940741092,7.411485221890323,-0.16562296710011304,-1.875042326571429,2.162637296682534,-48.51988747899528,-47.89893682755064,-35.91055792639963,-58.62171383341774,22.71115590701811,5.954950852143903,0.19024944460060833,-4.87858148310723,2.4374653252967606,4.503598504995282,2.883882416426786,18.31222471082583,-6.623098670388572,24.935323381214403,7.432498359919321,0.4078162317793529,0.4552758480439664,2.0749693986017377,131.197158994977,127.49721645377576,165.56405171286315,111.72341328347102,53.84063842939213,15.610283235955356,0.7403427737026783,13.108806940518225,2.69724209504547,-43.5833200684171,-46.43792999559082,-14.696114703838248,-59.169295127503574,44.473180423665326,12.838529757953426,0.9809510556503386,-4.367464609016628,3.1980760985281513
Fam,-7.638245847374492,-14.89539727117517,27.546617275220342,-53.2196499989368,80.76626727415714,24.109466104698654,-0.12957079515242717,-0.7124810691671173,1.8521625207209085,-32.89625192337553,-32.457801353302784,-3.9507913243141957,-53.802305046701804,49.85151372238761,13.801980389627564,0.6666888314792614,-3.3343619833543476,2.860478537681045,-9.888502656980773,-10.718707471824018,0.6344251914924826,-18.82778997241985,19.462215163912333,6.262041860479613,0.14489851635173298,-0.9819750629280843,1.5598543353059267,88.12333712390122,96.0328288783785,113.19897748762742,66.18539919145405,47.013578296173364,16.293630995175793,-0.05942603770295492,8.789560321831624,1.3085578287184467,-34.908685497961976,-31.582650990458205,-20.69280162686482,-60.70767267374322,40.0148710468784,11.032984300074578,-1.2023934326235415,-3.4484142757951286,3.7222657968154476
